"","786-0","A498","A549/ATCC","ACHN","BT-549","CAKI-1","CCRF-CEM","COLO 205","DU-145","EKVX","HCC-2998","HCT-116","HCT-15","HL-60(TB)","HOP-62","HOP-92","HS 578T","HT29","IGROV1","K-562","KM12","LOX IMVI","M14","MALME-3M","MCF7","MDA-MB-231/ATCC","MDA-MB-435","MOLT-4","NCI-H226","NCI-H23","NCI-H322M","NCI-H460","NCI-H522","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","RXF-393","SF-268","SF-295","SF-539","SK-MEL-28","SK-MEL-5","SK-OV-3","SN12C","SNB-19","SNB-75","SR","SW-620","T-47D","TK-10","U251","UACC-257","UACC-62","UO-31"
"fumaric acid",0.0763310551341504,-0.0210722236186014,0.037030730944967,-0.649879977402495,0.0813396274519388,0.865258995176024,-1,1.69331967881157,-0.248679112856724,-0.733763162127862,1.43776039353993,0.953327329137334,1.21619615537254,-1.188803011648,0.199122642013601,-0.936036941268035,-0.848574100017696,-1.35475948735473,0.36513259345253,1.16005964831611,1.58303762379666,-0.125006361067033,1.45522857111714,0.99252675306656,0.752748591407134,0.425101182623541,2.4370501436593,-0.529072742524873,-0.491402324558818,1.59550366050274,-0.19870335958781,-0.526992432083826,-0.888968687611256,-1.20756106993536,0.76779602431948,-0.514573172829758,-0.640104054913617,-0.156820109742826,-0.355374577980504,-0.528378972354789,-1.13817693857803,-0.117161344232749,1.32711247074709,-0.136061549576028,2.05270570252095,2.00300248816152,-0.319525604672058,-0.0709665213541436,-0.0634091701760615,-0.582079992188035,1.51735969047553,-1.10056653821849,1.78687511660926,0.145786128695057,0.181844650581765,1.32442660154414,2.45479004865384,-0.441569082027968
"glucose-6-phosphate",-1.15735632793926,-0.372860129034449,1.22897256976016,0.169069817634883,1.47612241988015,0.936842061002786,-0.218150727594029,-3.188803011648,1.43545080182303,2.3444497871801,-1.73216460790239,-1.46992925777492,0.0473057147783568,-2.71469643032517,4.30149009800172,-0.376445240915612,2.14904253299889,3.28021399581062,0.269432177031944,-0.915935735211525,-2.41119543298445,-1.02424754624668,-3.1456053222469,2.43010682099649,0.419359105228937,-1.83307036231685,-4.19319478076516,-1.11611855774652,0.515678815252313,-0.438959049582232,1.94010409135705,0.377031176699099,-3.07096652135414,1.4511891277404,1.63381866706291,0.271027196587325,-0.45205668870965,-1.39087544860485,-0.663526169914858,-1.73056782296806,1.86802821094867,-0.127105590307387,0.364012053558615,-0.0464243370913521,3.08955464624924,2.97636363573276,5.2858583836307,3.84069820868971,-0.389614902398937,1.92118240225845,-0.928694965926867,-1.26418902377529,3.6203518068184,0.319617934200161,-0.203125416815109,3.34160629035087,-0.949904670995942,1.05287955960295
"glutamic acid",1.91889503185627,1.76956018487692,0.151858816727005,0.425817338032087,-0.24297675349254,2.76440277687306,0.22156778853841,0.674159305336523,-1.49682090385214,-0.0995356735509144,1.71516122384786,0.853862612454468,0.159198594849254,-0.865121945656888,-0.190997225060914,-1.34251242704345,-1.68656064072896,-2.38082178394093,0.327687364176047,1.93193514425962,1.98355609707139,-0.226566238764502,2.98471086093617,0.60502015306241,-0.442222328605074,-0.302819271939658,0.949348164288563,0.916094422938358,-1.19870335958781,2.19314091914488,-3.34617564113404,-1.03406183607363,-2.87478975244149,-1.8059129478837,-1.21312488339074,-3.22431729826094,1.00528020734143,-1.12238661267895,-2.81942775435818,-0.524223342863477,0.908684833254054,-1.97709959788992,0.716917752117876,-0.706041020971306,3.09147417503638,0.882838655767251,-0.153072152434976,-0.398461943076661,-2.59946207041627,-1.77102743023984,2.84726201360568,-0.951763814347152,1.0849713349478,0.566896316005849,0.0904018120279894,0.295135249000818,1.50673733341565,-0.0964474917633441
"glutamine",-0.138706270831592,0.0992952043377752,0.966799584627204,0.751320887143276,-0.608965543104713,0.10701824988212,-3.66200353648498,0.463971144476766,0.0412429822318813,0.238786859587116,0.723048813831021,-0.572751416770282,0.0360930025785834,-2.99232607211458,0.369233809665719,-1.29926437476303,-3.66200353648498,-0.749038426466781,-0.0434476612604774,1.38919966707544,-0.551451398359833,0.985257531905306,0.176322772640463,1.36214255084672,0.974284559740757,-1.0862010350493,-0.780082892466484,1.18966644665005,-0.610433188237274,1.89439742117039,-0.893428335801956,0.821029858954681,-0.0588936890535686,-2.10573193951482,0.228562188576654,-1.27928375747887,-0.0985055449524252,-0.218710237021592,-1.75795649108218,-1.46593839757888,-1.28747758501058,-0.181149439104566,1.87591109209005,1.91673140252436,1.69651320855801,-0.388985042078568,0.0337460115926314,1.89956236015469,-0.850307067242151,-0.184971150056975,0.33151414371656,-2.54512223618937,1.79659775404831,-0.214240225572989,0.207476429343481,0.803502596561998,1.1843860987567,1.26863400548136
"glyceraldehyde",0.527404022351407,0.988048397483194,-2.43050890804128,1.64216243372877,0.486456955768731,0.857582955384148,-4.44222232860507,-4.44222232860507,-0.0709665213541436,0.408168370708106,-1.49682090385214,-4.44222232860507,-0.341902794648628,-4.44222232860507,-2.43700461933406,-0.776783416949685,-0.00723156923107586,0.508935661864395,-1.94341647163363,-4.44222232860507,-3.09953567355091,-0.132894270497345,-4.44222232860507,-0.123957890787682,-0.208672117384105,-1.20534153866545,-4.44222232860507,-4.44222232860507,-0.897006006676674,-4.44222232860507,-3.1456053222469,-0.0704614644468713,-4.02718482932623,-1.52837897235479,0.195347598322219,-0.117683020261174,1.41124544554565,-1.24810786159569,-0.0719771659074797,-4.44222232860507,0.563320861782021,-0.926865295369785,2.218884472001,-0.0489096004809464,0.468496431220364,0.0922074380970889,2.91092449689301,-0.353530092273191,-1.00578235259401,0.445020365494558,-3.32192809488736,-2.65290132937773,0.772589503896927,1.42903564531984,0.163928041924759,1.46814883573841,-4.44222232860507,1.51719169105282
"glyceric acid",0.723048813831021,0.55581615506164,-1.02473667832151,2.81530216528739,-0.0179038744219608,1.07244885006969,-2.92139016530363,-2.92139016530363,-0.835642776147076,1.22012354597429,-1.66352616991486,-2.38583985870756,-0.8416629728329,-2.92139016530363,-1.28396024468834,-2.38332863955151,-1.05689133614242,-0.129733929604017,-2.29571821556451,-2.92139016530363,-2.92139016530363,-0.286890765787161,-2.92139016530363,1.65733512459788,-0.0494071673218463,-2.92139016530363,-2.29571821556451,-2.92139016530363,-0.442875871103629,-1.91956972967926,-2.92139016530363,-2.92139016530363,-2.92139016530363,-1.11299471305964,-0.0654205961427196,-2.50908763374603,1.32423456227053,-1.76774857646283,-0.606766871039504,-2.92139016530363,1.25096157353322,-2.92139016530363,0.0639630587319648,-0.972374094022438,1.08757598936544,1.48181557361786,1.40889297898094,-0.240134003723715,-1.51045706435753,-1.52284078881336,-2.92139016530363,-2.92139016530363,0.635986503745623,0.205392512989685,-0.0222926746184539,0.849332117238769,-2.92139016530363,0.973060172804084
"glycerol",0.295527125966663,0.491083453718256,-1.01741705307741,0.282538650201238,0.170779678624233,0.0813396274519388,-1.49005085369569,0.269033146455237,0.118138198883004,0.0845178711562702,-0.132894270497345,-0.41119543298445,-0.0588936890535686,-1.33521378563759,-0.251538766995964,-0.49343190760054,-0.367731784500487,-0.350461180158946,-0.138176938578034,-0.578484936649951,0.477849991683865,0.0561210519909089,-0.0291463456595165,-0.197599959885161,-0.598005538196755,0.0487011961454758,0.652601217596519,-0.959224438812508,-0.504304837375931,-0.142417044615852,-0.22431729826094,-1.19539568895843,-0.321327097152827,0.110585967411944,-0.0831412353002459,-0.0429521451845469,0.150559676575381,0.139251186036202,0.0318656658837763,-1.33157826492108,0.141868716311337,-0.0892673380970872,-0.00481701629777579,0.392134211775798,0.0876891286072285,0.262633601541484,0.135753741799975,0.30878800099941,0.0913049075447334,0.283329168051641,-0.526299661342596,-1.07197716590748,0.0904018120279894,0.039372388723932,-1.02718482932623,0.0795203396435263,0.696884090855454,0.203305582145681
"glycine",1.14469902515414,2.72159139877538,0.0243196791954129,1.32519450311431,-0.375197234747053,2.14382875214275,-2.32915966411844,1.68795649404448,-0.351074440546879,-0.404178109642457,1.62962861774491,-0.166502663140165,1.50944249308018,-2.27229732716276,-0.44549300568236,-0.905989192866986,-1.80759539127074,-1.40481463956273,-0.0699565842874268,0.849599011151452,-0.0902908890736068,-0.186612130375191,0.388465097283154,0.197446064206217,-1.43050890804128,-0.250394225055023,0.303732048788387,0.683172423203734,-1.2265662387645,0.338376870910994,-2.2220718580553,-1.25957608606138,-0.204233052217608,-1.70212384495391,0.162639729553787,-2.62890584830875,0.590082985389758,-0.928694965926867,-2.25153876699596,-0.143479021138511,0.840496804044199,-2.06290675156019,1.2862897581341,-0.165423609207372,1.08099868569426,1.35595594707755,-0.936036941268035,0.637842060324105,-0.975207538548713,-1.42017622257782,1.36251664524552,-2.83307036231685,0.554179518424533,0.511299352337247,-0.510457064357526,0.165215204871901,0.657487572956545,0.476122419880152
"gulono-1,4-lactone",1.54925843903948,0.83774145224934,-1.2827897009804,2.66083736769628,-0.224879204807825,0.888304895208487,-3.96578428466209,-1.20756106993536,-1.38709710936742,0.210388864445403,-0.667339798994873,-5.01158797427521,-5.01158797427521,-5.01158797427521,-0.364632545841601,-4.59655047499637,-1.02914634565952,1.42474297156251,1.14990966753492,1.36494589723216,-5.01158797427521,-1.8485741000177,-1.96015973546821,4.19684306782391,0.168214126600967,-5.01158797427521,-5.01158797427521,-5.01158797427521,-5.01158797427521,-5.01158797427521,2.68436992901301,0.611329784991069,-5.01158797427521,-5.01158797427521,0.623242588783291,0.286092574365473,-1.39846194307666,-5.01158797427521,-3.1456053222469,-5.01158797427521,2.07735695138628,-5.01158797427521,0.610070064290304,-5.01158797427521,0.520212691544323,-1.90328835892832,0.855723983146041,-1.01061874680114,-5.01158797427521,-1.52284078881336,-2.21982990726863,-5.01158797427521,-1.38583985870756,-5.01158797427521,-0.169744675832317,0.908172421584349,-5.01158797427521,-0.110396666182681
"histidine",-0.0943923702749548,0.507921464957328,0.856786546288081,1.36737106564853,-0.289239476181188,0.669026765509631,-4.68038206579984,1.12653240592893,0.172487515510134,-0.442875871103629,0.0899500521868504,-0.101082246907052,0.183962834842595,-2.8712666858778,-0.386468347082073,-2.06894735371749,-1.34251242704345,-0.676533850552369,-0.763660460831626,0.325386414659773,-0.32373259173411,1.47162102764521,0.0690146779151805,0.7122289158447,-0.742587012514868,-0.703689439291908,1.36587913682799,-1.73216460790239,0.0318656658837763,0.435806364373416,-0.250394225055023,0.714282157074917,-0.231074664436249,-1.65290132937773,0.979903394366771,-2.01936532486693,-1.25268421766423,-0.462621093195037,-1.83821978494342,-2.15842936260448,-0.115597447016313,-0.204787188979131,2.80370923212238,2.01815936911884,0.844117792801117,1.09895848008817,0.337996463515016,1.95878082203991,-0.479954975960182,0.396524867077105,0.532732541948598,-3.29808135293299,-0.172993990361023,-0.812654525762753,-0.0257154402592431,0.708996478307538,1.52121828757079,0.942107834791504
"hypotaurine",-0.236730081481885,0.916094422938358,-3.62593428177746,-2.53672631506831,-3.62593428177746,0.466061502303311,-1.60092007462413,1.63660528781725,-0.442875871103629,-2.33400092718794,1.77216718988477,0.377771589874647,-0.0479149813164989,0.716039755311658,-0.721024050297185,-3.62593428177746,-3.62593428177746,-3.62593428177746,-3.62593428177746,3.69977370518433,0.317689970474926,-2.90328835892832,0.90945310967634,-0.226566238764502,-1.59655047499637,-0.145605322246899,0.519709630561406,-0.552156355637915,-3.62593428177746,0.212880566344385,-3.62593428177746,-3.62593428177746,-1.08110496814373,-3.62593428177746,-3.62593428177746,-3.62593428177746,0.199122642013601,-3.18442457113743,-3.62593428177746,0.266236837872138,-1.17788172527066,-0.835642776147076,-2.99615793370561,-1.10573193951482,1.44139494624268,0.0735917599297418,-3.62593428177746,-0.211453485203149,-3.62593428177746,-3.62593428177746,-0.020828257262919,-1.196497403438,-1,-1.51045706435753,-0.863371101945776,-0.514573172829758,1.61306010689612,-3.62593428177746
"inositol 1-phosphate",0.945857369192359,1.85738389432265,-0.814767745769839,0.218264535713771,0.116364756691785,1.08156687720288,-3.96578428466209,-0.119771612795174,0.15704371014558,0.57918014812715,-0.0130430374755989,-1.12763087523614,-0.446148031818874,-2.92139016530363,0.039372388723932,-0.513886338710197,-0.395296054071106,0.00144197417390632,-0.629649697276451,-1.02229267461845,0.539365634281046,0.36886145322001,-0.539519529959989,-0.17028572029427,-0.192095584490356,0.181844650581765,0.488172203909059,-3.56206209861108,-0.0409717810563062,-0.608232280044003,0.765251837245316,-1.88541086819807,-0.395928676331139,0.258619422432834,0.756738663206233,0.461179280923565,0.454877763810635,-0.0938790470029003,-1.08518038057384,-1.88718868116597,0.455929929925745,-0.0360327312447565,0.562018496502073,-0.191546300249611,0.237971547307215,0.457681836687337,1.34255474547732,0.57402075043923,-0.375821102882565,0.590082985389758,-0.00965017003371937,-2.09953567355091,-0.190448358765197,-0.0729885189393552,-0.315929354265919,0.20997316208238,0.631957925135721,0.0412429822318813
"isoleucine",0.0926584917324306,0.783037509952617,0.352758525040637,0.753319277744041,0.063042679089337,0.195347598322219,-1.13923579737117,0.12609182109091,-0.0954195650786826,-0.372704456518421,0.119909463735197,-0.181694778381855,-0.962032149800979,-0.641603738043346,-0.182240323875552,-1.30757280191029,-1.33278908751913,-0.62148837674627,-0.785046297732142,1.15099285329111,-0.977099597889921,1.025973739697,0.399444564589458,0.958285900923258,-0.162191281400682,0.00671691621458065,1.02290040211008,-0.318925606725839,0.109249107046734,0.73667702630028,-0.889859515080677,0.101201825340203,0.337996463515016,-1.01936532486693,0.150992853291108,-1.52976684647903,-0.415678839605426,-0.552156355637915,-1.92686529536978,-0.827939254213697,-0.163267919540864,-0.461296304267336,1.74659941356347,0.846660458992136,1.01554514462463,1.83241747525187,0.154453592679872,1.46030571441738,-1.16380654005893,0.168214126600967,1.2906209964991,-2.62593428177746,-0.113514884343765,-0.765294317224701,-0.175707354036319,0.301002256032814,0.6915341649192,0.464668267003444
"lactate",2.5896037112452,1.3110671022556,0,2.68982097133995,-0.222071858055296,1.79396522455177,-0.777607578663552,1.66114150916276,0.267835392097615,0.48164338348328,1.39030082095734,0.677470656910191,1.05148811595782,-2.13078660753535,0.868950102922736,-2.41632046516232,-2.24240775524384,-0.852042118612899,-0.475936324222789,1.0191088229477,0.51735969047553,-0.253830578503954,0.932817102741851,2.28115420081318,-0.236730081481885,0.376290383337052,1.63350871002211,-1.76611193982572,-1.21535643068932,0.445373577649803,-1.66963282470815,-3.09953567355091,-2.45271470242272,-2.08926733809709,0.311890572175551,-3.10780328953451,0.449957483628004,-1.00288827932483,-1.91956972967926,-1.42017622257782,1.42617528246784,-1.26072793845062,1.28569812595813,-1.66200353648498,1.88244741643173,2.00839127025914,1.94035471153329,-1.14454177996439,-1.8800905362648,-2.81942775435818,0.971834745871587,-1.40991701461024,0.557777671394926,-1.28865194001306,0.096711641071677,0.311890572175551,0.818032474658094,1.04124298223188
"L-allo-threonine",-0.183332034136416,0.150559676575381,1.10232219119669,1.26443634462479,-0.582800079570536,-0.00916612539207436,-1.77102743023984,0.228972569760161,0.212465581431157,-0.90059257170815,0.745595899309646,-0.301040728413539,0.362142550846719,-1.32553934843974,0.0994074282918507,-0.552861657554132,-0.612637459164004,-0.26592268515862,-0.46926334728957,-0.0203404482841755,-0.327951882515132,1.10254615999957,0.620117165028684,0.180996505324599,0.0685561700324434,-0.840801405150746,0.0426443374084937,0.184386098756703,0.373694606955954,0.142740172116082,-0.646864939647063,0.643086547163306,-0.402905891710906,-1.15842936260448,0.476813696865534,-1.19980760383681,-1.03209362970985,-0.174078723525576,-1.99615793370561,-1.03012810482696,-0.724198298092328,0.00767392788542085,2.27500704749987,0.796597754048306,1.08417767975185,0.493305746418059,-0.10573193951482,2.25156762060825,-0.736164319476967,-0.0360327312447565,-0.223194141302003,-2.30757280191029,0.38404980679516,-0.686560640728963,-0.0836507514774962,0.308011314552178,1.04194382997017,0.936088236179807
"L-arabitol",0.839959587489532,3.15946772926677,-2.87832144341175,0.635986503745623,-2.87832144341175,0.103441687676302,-2.87832144341175,-2.87832144341175,-2.87832144341175,-0.0923401721467104,-1.53812224651818,-2.87832144341175,-2.87832144341175,-2.87832144341175,-2.87832144341175,-2.87832144341175,-2.87832144341175,-2.87832144341175,-2.87832144341175,-0.302819271939658,-2.87832144341175,-2.87832144341175,-2.2086721173841,-0.256700472111743,-2.87832144341175,-0.749846885462938,1.25136563320282,-1.66200353648498,-2.87832144341175,-1.43310368399415,-2.87832144341175,-2.87832144341175,-2.87832144341175,-1.09336590631071,-2.87832144341175,-2.87832144341175,-1.21871023702159,-2.87832144341175,-2.87832144341175,-1.89075089295327,2.24681342405902,-2.87832144341175,-2.87832144341175,-2.87832144341175,-0.486340823492201,-2.4632839441329,0.417920007811965,-2.87832144341175,-2.87832144341175,-2.87832144341175,0.371094151691247,-2.87832144341175,-2.11820488499498,-1.8347847951281,-2.87832144341175,2.04229412620617,-2.87832144341175,-0.0750133544168454
"leucine",0.125210247558506,0.20006486151431,0.954568570752994,0.89193758248259,-0.904188075228695,0.338757178028232,-2.36835243197871,0.174619472512399,0.0519520796347216,-0.470595475769156,0.252173413202027,-0.673462651860048,-0.0985055449524252,-1.68501351453148,-0.0523961774536437,-1.223194141302,-0.831357964441161,-0.24297675349254,-0.302819271939658,-0.33885849083724,-1.08926733809709,1.34236510432806,-0.326142103844744,0.902781082298542,-0.0528949484321255,-0.0877333719335502,0.0735917599297418,-0.971430847803229,0.539696489698363,0.0148313514010857,0.427248583229718,0.743299527888257,0.15704371014558,-0.87038726186953,0.342175438247348,-0.961095638868458,-0.441569082027969,-0.347398782403481,-1.90689059560852,-1.48062584090642,-0.0629067515601918,0.0908534304511135,2.21433207423344,1.50402709184669,0.487314834750356,0.709878770684984,-0.10056653821849,1.64754476970897,-0.312342046058164,1.26923267553942,0.260226434618921,-2.8059129478837,0.170779678624233,-0.972374094022438,0.268634005481357,0.799363657964685,0.699847721809072,1.1529405405843
"malic acid",-0.259576086061383,-0.0115879742752118,0.38294386956899,0.018634174139051,-1.52976684647903,1.59757090092606,-0.123433941248279,2.73089351468281,-0.46527432620196,-0.768567591552035,0.903809558578697,1.8030892366315,0.927011481060645,-0.0714717551330381,0.0985093921340712,-2.16272950003811,-2.12029423371771,-1.47526763589523,0.217851096811131,2.4070807754505,1.6556571285906,-0.85464861442738,2.61463132796286,1.88739529236041,1.56055192887502,0.263034405833794,3.74878322721157,-0.372704456518421,-1.50635266602479,2.41404530533247,-2.75308525952948,-2.54231816331266,-2.36339471218275,-1.42662547355406,0.581752944245266,-1.34251242704345,-1.00192487692449,0.00623817221121988,-1.1595031959558,-2.54793176977619,-1.05090089830004,-0.771848309374867,0.528404620038648,-0.77431375293851,2.92653716516002,2.04264433740849,-0.367111403910025,-0.558516520417355,-0.121340043869263,-1.68346804567358,2.60809954599438,-0.821126041830205,2.74695764241365,0.461528559472877,-0.141355849245542,1.25962401480048,3.31812398700313,-0.77595972578207
"mannose",-3.55639334852439,-0.0502783224301558,-0.753895990116083,-0.56277226108709,0.927264385792801,-3.55639334852439,-3.55639334852439,-3.55639334852439,-2.355989930961,-0.408001508631714,-3.55639334852439,-3.55639334852439,-3.55639334852439,-3.55639334852439,0.11858121901266,-3.55639334852439,0.698662999885884,0.245292823446527,-3.55639334852439,-3.55639334852439,0.130491626394562,-3.55639334852439,-3.55639334852439,1.09288396567848,-0.115076524446693,-3.55639334852439,-2.79920272629415,-3.55639334852439,0.330749599426866,-3.55639334852439,-3.55639334852439,-3.55639334852439,-3.55639334852439,-0.156820109742826,0.315373007919827,-3.55639334852439,-0.0897790228128215,-2.68965987938785,-2.26534456652099,-0.956422181458396,0.429749850800216,-2.34862296155278,-3.55639334852439,-0.834784795128099,1.10690661642047,1.63335370652576,0.657487572956545,0.681074393274161,-3.55639334852439,-2.27695118616898,-3.55639334852439,-3.55639334852439,-0.284545872884282,-1.01936532486693,-3.55639334852439,0.327687364176047,-2.52560722310474,-3.55639334852439
"N(5)-(aminocarbonyl)-L-ornithine",-0.594370628133573,0.592875582364421,1.11569915343159,0.650151819655201,0.096711641071677,0.339897498235846,-2.11820488499498,-1.68192423060824,-3.44222232860507,-0.314732593483158,-0.649125627037131,0.0808850205343943,-0.494786550930949,-0.952694285221643,-0.728972803412676,-2.11820488499498,-0.869508373605438,0.331131922217202,-0.0409717810563062,-0.800039799158295,-0.339466837901235,1.74243744537627,-0.114555789901826,0.3928669162308,-0.640853701613201,-1.33278908751913,2.42312992022757,-2.18224032387555,0.387362540835996,-0.446803355491686,0.341796031265309,0.777647652969214,-3.44222232860507,-0.308168095931897,0.900979482691263,-1.09953567355091,-0.29689930039584,0.00575926928868495,-1.42662547355406,-0.442222328605074,-1.38835545662634,-0.0389941316158636,2.2317395935957,1.78589923936413,-0.141886349358483,1.10411296882415,-0.432454552356253,1.85306414640279,0.134001835038382,0.477159211186641,-0.229382353343797,-3.44222232860507,-0.69121199900059,-1.18114943910457,0.457681836687337,0.187345474237247,1.65657264107456,0.55581615506164
"N-acetylneuraminic acid",1.13093086982645,0.462314127170419,-1.05589120089205,0.907403462674314,-0.140825544133565,1.36681177312713,-4.50635266602479,0.304900380644023,3.56701805043777,-0.268237479142407,-1.49410907027004,-0.507719501788696,-0.225441330293561,-3.13289427049735,-0.744197163397282,-0.87038726186953,0.431177201934097,0.144046369616707,-0.430508908041284,-0.416962376203336,-0.400999665878561,0.0533430760859364,-0.254404100690354,1.48198774320347,-3.66200353648498,0.742437445376266,1.72319447439361,-1.77760757866355,-0.82197593584058,-0.136590106109103,1.1346590494029,-3.19759995988516,1.77174475221423,-0.00578235259400611,0.650151819655201,-0.0908029370083126,0.828360780177906,0.793271654498083,-0.0494071673218463,-3.52284078881336,0.68855338898096,0.179723351800977,-0.742587012514868,-0.499537844468478,0.874337957859604,0.784643569310682,1.01435529297707,0.288457002713701,-0.0846703239869906,-0.211453485203149,-1.27811700040687,-2.00385232549561,0.0840642647884746,-0.125006361067033,-0.236730081481885,1.52172082285862,1.3591462983868,0.408168370708106
"n-dodecanoate",-0.158429362604483,-0.344648171387446,-0.454031630894707,-0.219269963523624,0.473700338657404,0.0384361816561079,-0.121340043869263,-1.09336590631071,0.00910825613038187,-0.559224939307548,-0.180604305887845,-0.201465556565791,0.227330344152115,-2.00385232549561,-0.0831412353002459,0.0459088822914198,-0.361539950786219,-0.157356327939257,-0.13764780046798,-0.0745068790593921,1.12829340100982,0.735233320544969,-0.557100725366647,0.958533382704616,-0.0345543075038765,0.378881497641319,0.567545447643747,-0.473263428523736,-0.013528384844647,0.231022726479888,-0.475936324222789,0.126532405928932,-0.0821227424652247,0.23184197411172,0.0205318331313526,1.10768786931437,-0.805072461381109,0.0332761548742986,0.194927538618891,-0.364013496254377,-0.220950447162541,0.057045856535967,0.0365619429503016,0.758161018680696,-0.114555789901826,2.40263123253689,0.0276259059775616,-0.0188780102056894,-0.332789087519129,0.054269662528121,0.299440052262531,-0.364632545841601,-0.242407755243836,-0.137118856359071,-0.879205718671359,0.352381891429076,1.25439247893349,0.141432790929296
