"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"GRIN2B",2.92600131683792,2.43296207893112,4.2094541454639,4.02680094443243,2.84799891029667,3.16992660443591,2.90689251920062,2.70044193767022,3.05311307464531,2.82782105658073,3.93546069074292,4.44625689167613,3.35049866149034,2.67807415932188,4.47897245198125,3.79701401574587,1.92600321511712,3.47248907118742,2.56071739971824,3.84799790842616
"PIGH",6.42122346756761,6.50620854801906,6.46760571309938,5.38887868313057,6.71973119362793,6.27612459142842,7.00337747264932,6.7865964925697,6.21916871411249,6.03121895120628,6.7059780398717,6.5683363341564,6.01792213063537,6.74550640032349,6.51096207746762,6.2555009219828,5.98185288156425,6.02236803498152,6.17990928900734,6.93073745581657
"NELFCD",8.9906713123357,8.82368571246657,9.00337738831407,8.61765115615582,7.84046329681435,9.09143541277081,8.58796502637475,9.90448411295458,9.6004704959162,10.5228757384664,8.40045258297236,8.90327937218762,9.3176387464037,9.01903469717264,8.86449573360406,10.0324590611619,8.39788855090263,8.3092490062988,9.15253839459574,9.69209239286828
"SLC25A3",5.41616450260078,5.92599965584157,6.10433686950877,6.36632238911793,4.24031509266422,5.04001611735694,4.1292838413419,4.94016722041598,4.35049795428741,5.32553069134184,4.68929971971991,4.9541967757723,5.76553501156425,5.92599965584157,6.36457260738019,6.08746305341136,3.83794425076833,6.94016686796612,2.90689251920062,4.63226879723127
"NDUFB11",9.53352443432363,9.08001805574651,9.11061383159885,9.25290194409713,8.15329873352912,9.45676510886722,9.35843145060525,8.78234306681571,8.94192795404371,9.04685119243125,9.21747310837551,8.67242537733167,9.96607280924428,8.77247957118481,9.04028974842733,9.63481106831883,9.47532814289069,8.72417278425577,9.70321148469795,10.0468511787926
"BEX4",3.85798199008933,8.48421874872065,3.85798199008933,3.35049866149034,5.35402929079152,0.378522720865208,9.7562227295297,6.72383170298491,2.58496490521089,8.46964185793613,8.65320339786843,9.43796010913457,6.31469670689937,2.0703927628755,8.15431186207513,4.91169206117294,3.95419724115757,5.88996044294615,0.263046428242375,5.8176235133084
"PAX3",4.21723149186296,3.8678974521396,3.81762428069904,4.20163464524283,3.13750516317519,4.22496713649474,4.45285962347852,3.30742998245923,4.16188848835155,3.82782004059939,3.51096318479879,4.20163464524283,3.20163542931558,4.38543172747806,4.41278220265993,3.6780730322177,3.59693633469669,3.72246711742147,3.56071617709688,3.87774523137387
"ADGRV1",4.39917177756139,3.59693633469669,4.67807246866528,4.47248842132523,3.60881042521196,3.9634750487791,4.53605352209139,4.29278248529656,4.24031509266422,3.6438573439303,3.87774523137387,3.78659740732162,3.7441621722081,3.77610504113485,4.03562478942255,4.77610451460411,3.32192953758168,3.71149600794359,4.2094541454639,3.85798199008933
"CYP2C18",2.13750680259857,2.00000360673309,1.48543197964333,1.48543197964333,2.70044193767022,4.98185310983873,2.74416324884498,2.20163699745981,3.07039104538447,0.678080921928466,-0.321910061312061,1.4426878274713e-05,2.98185447948484,3.32192953758168,2.00000360673309,1.00000721345717,2.53605538764331,2.78659845275167,-0.321910061312061,4.07895219506027
"ELP4",6.71836176314642,7.86356689126833,7.43546199782388,7.90327940231909,8.01122731134167,6.80348550475396,8.26772309843777,7.63299526982281,7.45038656152114,7.7648716570669,8.08905322513826,7.44460089652981,6.66391398439359,8.03121878575961,7.31741270421597,7.76288035933942,7.05202466920137,7.1147835513404,7.6080700416681,8.50700177242039
"CDCA4",7.732676290901,9.02762961937629,8.15279190233114,8.46801307424614,7.35667213223498,8.28123463102102,8.16992505153589,8.27565899125242,8.56109701174966,8.26491173997612,7.8579810573127,8.41827433605227,7.98584199391439,7.87528865966626,7.54225812716472,9.07708276477626,7.2498246434056,7.49665416247694,8.16691630176813,7.5006428157257
"CYP3A5",4.00000090168412,2.96347597358273,3.6205875833742,3.79701401574587,3.44625755346239,3.56071617709688,3.45943293017765,3.01792368910115,2.60881160774742,3.41954023982628,2.74416324884498,3.16992660443591,3.76553580716776,4.87282925192219,3.85798199008933,3.71149600794359,3.32192953758168,3.6667577278647,3.58496370296652,3.6667577278647
"LYRM2",3.65535297360816,5.00898923126912,3.57289088076885,3.37851301045983,3.00000180336767,3.10433833736613,3.6205875833742,4.43296007519032,3.59693633469669,2.88752722032816,3.24792903206915,3.12101705923057,2.53605538764331,2.65535411860286,3.47248907118742,3.72246711742147,3.30742998245923,3.39231879677338,5.01346270646131,4.72792099897632
"C1orf105",5.8429790831289,6.2555009219828,6.31650800011879,6.03342322179622,6.61028680474683,5.66675687587986,5.82017921775942,6.77214972277859,6.11270034123129,5.53294059997004,5.77873450690379,5.11270054971319,5.81506327344418,5.62935691153312,6.42626492245733,6.14974732270115,5.21334767059998,6.19179969842416,5.73876810696778,6.60585001531561
"LAIR2",5.83289026726911,6.44460097934812,5.84046348564876,6.15177785764273,6.04220677904253,5.97956832873147,6.38197565154231,6.37851179665457,6.21334747616672,5.69766291144641,5.26303478153558,5.40599269993406,5.76288055860667,4.91647712215123,6.24412613361288,5.94016698544942,6.02014679540684,5.69766291144641,7.33717595780677,6.03562412965373
"MRPS21",8.76221594895429,7.57893878854815,9.4034381843121,8.19918159785193,7.63008514282873,8.98896868230427,8.22689386172543,9.43045257257415,6.59245718677015,8.42458626823873,8.08161663657028,8.62351577807004,9.29485048208197,7.84235040627634,8.62899229358363,10.3182038551774,9.34362991716461,8.13339917679523,8.62131933764941,8.70494114494816
"LIPI",3.29278322136489,3.01792368910115,3.26303590864035,2.82782105658073,1.37851717207014,2.96347597358273,3.33628481627466,2.51096445031909,3.82782004059939,4.06177706147568,3.6205875833742,3.32192953758168,3.24792903206915,3.43296074310423,3.27798623461347,4.03562478942255,2.56071739971824,3.48542811529024,1.20164013374315,2.3785143976646
"SLC35G1",4.79181459199027,4.56681576274285,5.56985591205619,5.554589158634,4.83289052037344,4.88264353841092,4.94953539990854,4.38543172747806,4.55458946559029,4.98185310983873,3.00000180336767,5.48542714920035,5.36106683981497,5.23649300105898,5.45614936328009,5.4025860992952,3.84799790842616,1.48543197964333,4.00898967931085,4.81762376910533
"NSUN7",2.92600131683792,2.10434001491558,5.20945375554648,1.72247039626762,2.43296207893112,2.84799891029667,3.35049866149034,5.17392733163827,4.52982157107187,2.00000360673309,4.59693573854208,6.5789388640029,5.58496280128259,4.70044027302369,4.92124636472249,3.71149600794359,2.84799891029667,3.23266229157142,3.65535297360816,5.49505584825602
"BHMT",2.53605538764331,3.37851301045983,4.56071556578581,3.97269357291801,3.5484378577682,3.68930027890371,3.84799790842616,2.40599508173938,4.0531122055527,3.93546069074292,4.34340853298485,1.9634778231882,1.58496730969661,2.29278469350044,3.59693633469669,4.28540295870567,3.78659740732162,4.07039018663819,3.15380695708379,3.20163542931558
"SLC25A31",2.72246821037101,1.6780764135276,1.32193386565598,2.80735698304905,3.21723226750483,2.32193098027456,1.13751008143976,4.27052968989091,2.3785143976646,-1.73691750513299,-0.514552563047815,0.584972118656036,1.63227286934698,2.58496490521089,1.58496730969661,2.20163699745981,0.848004921505136,3.65535297360816,2.32193098027456,1.43296475058118
"PIDD1",5.09592484183913,6.43962330376621,5.67807218688899,6.08746305341136,6.20554910666015,5.89239126879134,6.52982110266451,6.87036484289067,5.68369673498646,6.42794150006987,5.44625656078288,5.244126323942,4.9541967757723,5.88752551444005,5.54843693296418,5.0443945565387,4.89724090970057,5.02680050188814,5.10013709189619,5.82273040283761
"LOC440117",2.00000360673309,3.47248907118742,1.72247039626762,4.14567827027735,3.56071617709688,3.27798623461347,3.52356321057389,2.20163699745981,3.68930027890371,3.56071617709688,3.6205875833742,4.06177706147568,1.37851717207014,2.3785143976646,3.03562566911384,4.10433749859068,2.40599508173938,2.88752722032816,2.53605538764331,2.23266382635093
"ESR1",0.485437132098016,0.678080921928466,1.6780764135276,1.26304041705061,2.60881160774742,1.00000721345717,2.10434001491558,5.28540258878401,1.32193386565598,0.678080921928466,1.4426878274713e-05,0.485437132098016,1.8875291699121,0.765543232779434,1.00000721345717,0.678080921928466,2.13750680259857,4.1292838413419,1.53605787504212,3.13750516317519
"SDE2",7.72655884722089,8.45614907572701,8.25785928177112,7.79701304270553,6.84674414858761,8.18388350864348,8.63843595019361,6.91049295221348,7.72383163474012,8.90327937218762,7.43045263530002,8.15127033953568,7.71699096297409,7.54766582546165,8.12876772822878,8.70597793622982,8.31288300065212,8.34207471245815,8.52434585564492,7.93957927308027
"ANAPC5",3.72246711742147,5.16591234080055,4.42626542572289,5.16188808536428,4.26303515723727,4.16992580293933,4.80219373403673,5.93545998353975,4.15380614658164,5.55151632523886,4.19377253175441,4.47897245198125,3.72246711742147,4.83289052037344,4.73335488298028,4.96347458637707,5.05745070542559,3.80735595255369,4.71149545729694,4.74416163388935
"SEMA6B",5.76818458949159,4.90207406181736,6.09170004567566,5.36807022585287,5.71149518197354,6.20359290996007,5.49825118670811,4.87282925192219,6.22110391875862,5.19770855106071,5.73876810696778,4.94953539990854,5.554589158634,5.37155921108898,6.20554910666015,6.14974732270115,4.68369701566634,5.49505584825602,5.00000045084213,4.45285962347852
"RQCD1",3.40599372070825,3.77610504113485,3.10433833736613,4.49185373752733,2.53605538764331,2.74416324884498,1.37851717207014,3.9448593826222,3.99095576775208,3.12101705923057,2.20163699745981,2.92600131683792,2.40599508173938,1.53605787504212,3.00000180336767,2.35050007589517,2.13750680259857,1.43296475058118,3.43296074310423,3.48542811529024
"PIGP",7.68999804128361,8.64529819997998,9.5543970103632,8.94427284689895,9.0265234701841,7.78332575030127,9.32777719303495,9.39081385367943,8.5022351546443,8.39360501153827,8.69696756099802,8.92718538746266,9.44024630787291,8.42877893320337,8.20114378107427,9.10590853475437,9.41827431496641,8.96347415287503,8.50183722470078,9.44522183809316
"FABP3",3.95419724115757,2.0703927628755,1.53605787504212,1.76553898957745,4.52356258331559,3.44625755346239,3.60881042521196,3.35049866149034,2.43296207893112,4.10433749859068,4.04439499371882,2.23266382635093,3.73335542534653,1.76553898957745,2.16992820742773,1.63227286934698,3.52356321057389,2.90689251920062,2.90689251920062,3.79701401574587
"CACNB3",6.91288945595569,6.58796513885097,6.76818445713426,1.9634778231882,7.37068749397912,5.81249848204084,4.33628410206972,7.90448415811407,3.77610504113485,6.32553051145471,6.90327946258204,6.54689461418656,5.47248809639402,5.68369673498646,6.80477650699831,4.88264353841092,5.719731330506,5.78135997583283,6.00000022542108,6.72519595358725
"RAB2A",7.03452398537978,6.04657858487977,6.31650800011879,5.3110674656548,7.10643218251178,6.87405932613305,6.50303080470345,6.73064009176378,5.88752551444005,5.52042256283906,6.61618137839558,6.46597462770486,7.52120789475937,7.23744909124535,6.26678672805788,5.87528884399695,5.84549030184784,6.41278169466887,6.00674705680994,6.39746089719291
"MAP1A",3.47248907118742,4.27798549095681,3.13750516317519,3.84799790842616,4.6948807498242,3.97269357291801,4.07895219506027,4.99095531407461,3.84799790842616,3.08746453853762,3.33628481627466,4.46597511730711,4.14567827027735,2.45943424171681,3.32192953758168,2.76553686797177,4.97728038149827,3.56071617709688,3.27798623461347,4.48542747123038
"IL17B",2.0703927628755,1.26304041705061,1.53605787504212,1.43296475058118,2.86789844028588,0.378522720865208,1.92600321511712,3.87774523137387,1.84800091403561,0.137516639099783,1.84800091403561,0.584972118656036,1.26304041705061,0.378522720865208,1.53605787504212,1.63227286934698,2.40599508173938,1.07039619785143,2.00000360673309,1.6780764135276
"BNIP1",6.20945356058773,6.48381593845922,5.59096154065689,6.80090002930999,6.48864370051024,6.18982475650946,6.19179969842416,7.22496646143711,6.15380553870473,5.99774425183349,6.12308695796742,6.17592394160662,6.43128882146366,6.2384049304105,6.69488033205546,5.74953453582817,6.77873437551082,6.17192755444985,5.52042256283906,5.79701323731365
"DR1",3.82782004059939,5.09170025721447,5.17791819073033,5.08321379382268,3.93546069074292,4.17791858926471,4.84297933446944,3.56071617709688,4.47897245198125,4.90207406181736,4.35755270837159,5.92599965584157,4.71149545729694,4.37155955956592,6.20163405718799,5.30742888950913,3.26303590864035,4.00898967931085,4.74953480398702,4.1858673380007
"EOGT",5.53605321116583,5.43629545302525,4.00000090168412,4.99548497113294,6.56071510730234,4.45943227440762,4.67807246866528,3.5360541439423,5.09592484183913,-1.73691750513299,3.65535297360816,3.51096318479879,3.76553580716776,5.33985035910558,4.36457313263308,3.78659740732162,4.49825150588832,5.61471013854274,6.82527695727665,4.34340853298485
"RGL2",7.90749165343031,7.94602904801892,8.57099416667894,8.21140168609239,9.50680345762651,7.48381585786174,8.25974331076076,9.60065632640815,8.86139716065628,6.71561899634361,9.53313504295246,8.09750550849034,8.08001808240385,8.04384759510715,9.21795772209073,8.32642953206607,7.85735907197059,8.53644154382262,8.65069280306825,9.48723713058616
"TYK2",7.10328791333529,7.59320442877561,8.00056349904338,7.78528904610271,7.71973112518889,7.93545980673891,7.71424558636588,8.26584946831203,7.49105145655839,7.44460089652981,7.2937016340307,7.41616424920005,6.92955443408355,6.7575568222754,7.78790262467175,7.93604902258617,7.89299815374901,6.70459548595407,7.82972279850122,7.22593050754346
"KLRD1",3.93546069074292,4.08746368989423,2.63227054242512,5.26678691542084,4.81762376910533,2.13750680259857,5.30012409073522,3.33628481627466,1.92600321511712,4.52356258331559,3.5484378577682,2.76553686797177,4.93546021927418,3.20163542931558,3.5484378577682,3.98185356638758,5.99322169385166,4.57289027459484,4.57289027459484,4.44625689167613
"PLCD4",5.3957486708619,5.28169862097154,6.17392713181905,5.68369673498646,5.554589158634,5.84046348564876,5.4594319465225,5.36106683981497,5.56681545837691,5.55765546103007,5.53294059997004,5.9680909825077,6.10852466586439,6.24222158567894,6.33985018099511,6.04439433794859,5.04875974777932,5.97498834135519,5.8099291228863,6.35226434984277
"ADAMTS20",3.90689155740489,4.39231810977624,3.05311307464531,3.8678974521396,4.45285962347852,3.01792368910115,4.27052968989091,5.52042256283906,3.36457383296997,3.05311307464531,3.33628481627466,3.6438573439303,2.86789844028588,2.70044193767022,3.72246711742147,4.27798549095681,4.75488803649487,2.82782105658073,3.45943293017765,3.59693633469669
"LILRB3",2.58496490521089,2.65535411860286,2.63227054242512,2.86789844028588,3.5484378577682,2.65535411860286,3.15380695708379,3.90689155740489,3.01792368910115,2.58496490521089,2.26303741144533,2.88752722032816,2.84799891029667,2.86789844028588,3.01792368910115,2.43296207893112,3.63226937896279,2.35050007589517,2.53605538764331,3.01792368910115
"MMD",4.87282925192219,6.9259995371989,7.25361124648812,5.74416136472991,4.47248842132523,4.96809121297012,6.93428071160364,4.84799740749064,5.68650080731815,6.67383919729259,5.64096819956711,5.20163425320629,4.99548497113294,7.16087996265657,5.51727600820846,5.79181433157607,5.04001611735694,4.57893931673135,5.14159668707924,5.32192845556108
"C1orf116",4.87282925192219,3.89724139382618,6.90086692870836,4.51727632320728,4.44625689167613,6.24982473819502,5.50779495727449,3.87774523137387,5.00898923126912,4.49185373752733,4.79181459199027,5.43629545302525,5.61765141325521,6.55458900515583,4.29278248529656,7.1313426420259,4.63226879723127,4.99095531407461,4.2094541454639,5.10433707920277
"C6",6.10223840393,5.29278211726225,5.20163425320629,5.27426203404642,5.15380574133039,5.65535211486154,5.34695724384937,5.28169862097154,5.58496280128259,5.28169862097154,5.61765141325521,4.77610451460411,5.13339953644137,5.57591766356991,5.41278186399924,5.719731330506,5.87282900572856,5.5422583593581,5.58496280128259,6.01569403008736
"EPOR",9.33427330765723,9.1124395328465,8.9683788301726,9.31899466287408,9.38262404818832,9.06662743600111,9.36435358214593,9.5825183884353,9.62589146939232,8.17642256291071,9.6178347685463,9.00168969654887,8.93251008290701,9.22255345157299,9.19574131784903,9.50243405857313,9.49465563289875,9.22279492701363,9.37677659358417,9.76702574948851
"CTBP2",4.7970134967911,4.13750434346279,4.98185310983873,4.90689107650679,4.41278220265993,4.53605352209139,5.79960568146432,6.35931049261455,3.6438573439303,3.39231879677338,2.26303741144533,5.0443945565387,4.00898967931085,3.9634750487791,5.08746326557235,4.10433749859068,3.87774523137387,4.87282925192219,4.12101623009621,5.17392733163827
